id,productsCount,orderPrice,buyer,buyerCity,orderStatus,shippingPrice,orderDate,orderTime,type,buyerSatisfaction
5726,3,49.97,Jonas L.,Šilutė,naujas,0.0,2017-03-18,12:4,internetu,3.0
5727,10,211.9,Jolanta E.,Klaipėda,pristatytas,4.99,2017-08-19,13:47,parduotuvėje,5.0
5728,4,80.96,Bronius O.,Kėdainiai,pristatytas,4.99,2018-03-06,11:51,internetu,
5729,1,9.99,Vitalijus M.,Rokiškis,pristatytas,4.99,2019-05-25,14:58,internetu,5.0
5730,2,57.98,Aldona I.,Kalvarija,pristatytas,4.99,2024-06-10,9:42,internetu,4.0
5731,4,80.96,Vytautas L.,Jonava,pristatytas,2.99,2023-10-09,15:8,parduotuvėje,5.0
5732,5,189.95,Ona T.,Šalčininkai,pristatytas,2.99,2020-01-21,11:55,internetu,
5733,1,9.99,Rimantas L.,Kėdainiai,patvirtintas,19.99,2022-07-12,12:44,internetu,4.0
5734,5,60.95,Giedrė D.,Plungė,naujas,2.99,2022-04-09,15:10,parduotuvėje,3.0
5735,3,74.97,Rasa P.,Kėdainiai,išsiųstas,0.0,2022-03-20,8:35,parduotuvėje,5.0
5736,1,4.99,Antanas S.,Širvintos,pristatytas,4.99,2016-09-12,14:24,internetu,4.0
5737,3,15.97,Giedrė G.,Kaišiadorys,pristatytas,4.99,2018-12-20,13:47,internetu,1.0
5738,6,93.94,Gintautas Q.,Šiauliai,pristatytas,0.0,2022-04-06,14:30,internetu,5.0
5739,1,9.99,Ona L.,Šalčininkai,pristatytas,19.99,2015-03-23,8:10,internetu,3.0
5740,4,75.96,Gintautas H.,Tauragė,pristatytas,9.99,2017-09-05,13:17,internetu,5.0
5741,4,113.96,Vytautas H.,Palanga,pristatytas,4.99,2017-07-04,12:52,internetu,2.0
5742,4,66.96,Petras U.,Kėdainiai,pristatytas,19.99,2022-05-11,12:8,internetu,4.0
5743,5,76.95,Rita K.,Kaunas,pristatytas,2.99,2021-02-02,14:41,internetu,2.0
5744,3,26.97,Giedrius K.,Telšiai,pristatytas,0.0,2019-11-20,15:35,internetu,
5745,3,45.97,Ona Q.,Klaipėda,išsiųstas,9.99,2018-08-07,13:41,internetu,4.0
5746,4,72.96,Asta M.,Neringa,pristatytas,9.99,2016-09-19,10:9,parduotuvėje,4.0
5747,5,107.95,Vitalijus O.,Tauragė,pristatytas,2.99,2021-06-13,11:16,internetu,4.0
5748,2,19.98,Aurimas M.,Joniškis,pristatytas,19.99,2024-04-29,12:22,internetu,4.0
5749,4,35.96,Vaida R.,Elektrėnai,pristatytas,2.99,2021-09-09,12:4,internetu,4.0
5750,5,100.95,Rita P.,Rokiškis,pristatytas,9.99,2023-01-06,15:13,internetu,4.0
5751,3,85.97,Laima A.,Palanga,naujas,9.99,2023-03-29,11:26,internetu,2.0
5752,1,4.99,Ona L.,Raseiniai,pristatytas,4.99,2019-06-07,12:1,parduotuvėje,4.0
5753,5,45.95,Asta W.,Plungė,pristatytas,9.99,2023-05-07,8:49,internetu,4.0
5754,1,29.99,Vitalijus T.,Vilnius,naujas,2.99,2020-08-08,14:23,parduotuvėje,5.0
5755,4,79.96,Vaidas R.,Rokiškis,pristatytas,2.99,2015-05-28,9:15,parduotuvėje,5.0
5756,4,35.96,Marius H.,Kybartai,pristatytas,4.99,2020-06-15,8:41,internetu,5.0
5757,2,13.98,Aurimas M.,Kelmė,pristatytas,19.99,2018-04-01,15:12,parduotuvėje,4.0
5758,3,60.97,Viktorija A.,Zarasai,naujas,4.99,2024-03-18,13:44,internetu,5.0
5759,1,7.99,Gintautas S.,Lazdijai,atšauktas,2.99,2015-03-09,15:7,parduotuvėje,2.0
5760,5,80.95,Jonas T.,Šilutė,pristatytas,0.0,2018-04-23,10:49,internetu,5.0
5761,3,29.97,Rimantas Q.,Rokiškis,pristatytas,2.99,2017-08-12,9:27,internetu,4.0
5762,4,50.96,Aldona X.,Neringa,pristatytas,4.99,2021-03-31,14:35,parduotuvėje,3.0
5763,4,49.96,Rita F.,Zarasai,naujas,0.0,2016-02-16,15:54,internetu,3.0
5764,3,34.97,Ona T.,Kalvarija,naujas,2.99,2017-12-01,14:56,internetu,4.0
5765,4,93.96,Gintautas J.,Kupiškis,pristatytas,9.99,2022-05-05,11:59,parduotuvėje,4.0
5766,5,127.95,Jonas S.,Trakai,pristatytas,19.99,2018-11-07,12:10,internetu,1.0
5767,2,17.98,Petras P.,Šilutė,pristatytas,0.0,2016-02-03,10:10,internetu,4.0
5768,2,15.98,Asta M.,Ignalina,pristatytas,4.99,2016-11-09,13:51,internetu,2.0
5769,4,111.96,Dalia R.,Marijampolė,naujas,4.99,2018-05-27,9:38,parduotuvėje,4.0
5770,2,59.98,Aurimas A.,Švenčionys,pristatytas,2.99,2017-11-28,11:23,parduotuvėje,5.0
5771,4,26.96,Marius L.,Vilnius,naujas,2.99,2023-12-25,9:43,parduotuvėje,1.0
5772,4,60.96,Vaidas C.,Kazlų Rūda,pristatytas,9.99,2021-04-03,14:16,internetu,5.0
5773,3,16.97,Marius B.,Prienai,pristatytas,2.99,2019-07-01,8:2,internetu,2.0
5774,5,49.95,Vytautas E.,Visaginas,naujas,4.99,2019-10-18,9:53,internetu,
5775,2,39.98,Ona S.,Radviliškis,pristatytas,2.99,2019-03-22,15:13,internetu,5.0
5776,3,74.97,Jurgis A.,Joniškis,pristatytas,4.99,2015-07-23,15:24,internetu,5.0
5777,3,63.97,Aurimas I.,Zarasai,naujas,2.99,2019-04-10,10:41,internetu,
5778,4,99.96,Laima Q.,Klaipėda,atšauktas,2.99,2017-06-27,8:49,internetu,2.0
5779,3,24.97,Ona J.,Ukmergė,pristatytas,4.99,2017-12-22,10:54,internetu,2.0
5780,2,44.98,Antanas G.,Panevėžys,išsiųstas,4.99,2020-01-11,10:34,internetu,5.0
5781,1,4.99,Aurimas D.,Zarasai,pristatytas,9.99,2018-12-16,10:34,internetu,1.0
5782,5,47.95,Jolanta T.,Pakruojis,pristatytas,2.99,2022-11-09,10:9,internetu,5.0
5783,1,9.99,Aidas N.,Ukmergė,pristatytas,19.99,2023-07-01,10:44,internetu,5.0
5784,5,106.95,Gintaras A.,Šilutė,pristatytas,19.99,2022-11-06,8:46,internetu,
5785,4,76.96,Rasa A.,Zarasai,pristatytas,19.99,2021-05-05,11:9,internetu,5.0
5786,2,15.98,Jolanta N.,Ignalina,pristatytas,0.0,2016-08-24,14:25,internetu,5.0
5787,2,14.98,Vytautas G.,Širvintos,išsiųstas,0.0,2020-02-19,12:16,parduotuvėje,4.0
5788,5,38.95,Jonas Z.,Kaišiadorys,naujas,2.99,2024-01-23,12:47,internetu,5.0
5789,3,15.97,Aurimas G.,Trakai,pristatytas,2.99,2023-11-12,8:51,internetu,4.0
5790,5,107.95,Aurimas T.,Kybartai,pristatytas,2.99,2015-01-13,8:34,internetu,4.0
5791,4,104.96,Jurgis M.,Palanga,pristatytas,4.99,2018-05-06,11:48,parduotuvėje,4.0
5792,1,7.99,Aidas N.,Alytus,pristatytas,4.99,2022-03-17,15:30,internetu,4.0
5793,1,5.99,Jonas U.,Trakai,pristatytas,2.99,2015-12-20,15:41,internetu,1.0
5794,3,29.97,Gintarė E.,Šalčininkai,pristatytas,2.99,2023-03-24,13:34,internetu,4.0
5795,4,77.96,Rimantas L.,Joniškis,pristatytas,2.99,2021-06-25,9:14,internetu,5.0
5796,5,48.95,Ona F.,Palanga,pristatytas,9.99,2019-09-21,13:43,internetu,5.0
5797,1,14.99,Petras K.,Šilutė,pristatytas,2.99,2014-11-21,13:36,internetu,5.0
5798,1,49.99,Rimantas W.,Panevėžys,patvirtintas,2.99,2019-02-12,15:8,internetu,5.0
5799,4,77.96,Marius T.,Zarasai,pristatytas,2.99,2016-02-10,14:48,internetu,5.0
5800,5,107.95,Vitalijus P.,Kaišiadorys,pristatytas,2.99,2017-07-27,13:41,parduotuvėje,2.0
5801,4,45.96,Marius H.,Zarasai,pristatytas,2.99,2020-12-30,9:21,internetu,
5802,3,25.97,Rimantas X.,Marijampolė,pristatytas,4.99,2021-01-18,12:58,parduotuvėje,4.0
5803,5,99.95,Antanas Q.,Prienai,pristatytas,19.99,2020-04-10,10:4,internetu,3.0
5804,8,76.92,Ona I.,Klaipėda,pristatytas,2.99,2017-05-28,15:52,internetu,5.0
5805,3,72.97,Jolanta W.,Jonava,patvirtintas,0.0,2020-11-14,13:13,internetu,5.0
5806,5,99.95,Gintautas S.,Kėdainiai,pristatytas,2.99,2020-09-25,12:1,parduotuvėje,5.0
5807,5,92.95,Viktorija V.,Kybartai,naujas,9.99,2021-04-17,15:59,internetu,
5808,1,14.99,Giedrė Y.,Utena,pristatytas,4.99,2021-05-02,13:17,internetu,1.0
5809,1,5.99,Bronius Z.,Jonava,pristatytas,2.99,2022-04-30,9:17,internetu,4.0
5810,3,107.97,Vaidas M.,Kazlų Rūda,pristatytas,2.99,2021-09-22,15:30,parduotuvėje,4.0
5811,5,80.95,Vaidas N.,Šilutė,išsiųstas,0.0,2019-05-27,13:46,parduotuvėje,5.0
5812,1,14.99,Marius T.,Elektrėnai,pristatytas,19.99,2017-04-12,12:59,parduotuvėje,4.0
5813,3,29.97,Ona W.,Širvintos,pristatytas,0.0,2015-02-02,9:53,internetu,4.0
5814,2,54.98,Aidas Y.,Telšiai,pristatytas,2.99,2017-02-18,10:45,parduotuvėje,4.0
5815,4,89.96,Ona J.,Alytus,pristatytas,2.99,2019-01-02,8:9,parduotuvėje,5.0
5816,5,109.95,Jonas N.,Tauragė,pristatytas,2.99,2021-09-18,15:39,internetu,5.0
5817,5,134.95,Jolanta J.,Telšiai,pristatytas,9.99,2018-10-12,13:49,internetu,2.0
5818,1,7.99,Dalia L.,Zarasai,pristatytas,2.99,2024-02-13,13:34,parduotuvėje,5.0
5819,3,34.97,Aurimas M.,Biržai,pristatytas,2.99,2018-03-07,14:16,internetu,5.0
5820,4,74.96,Ona M.,Zarasai,pristatytas,4.99,2023-09-17,10:53,internetu,1.0
5821,1,9.99,Vytautas M.,Kaišiadorys,pristatytas,2.99,2016-12-15,11:19,internetu,4.0
5822,3,27.97,Vytautas P.,Mažeikiai,pristatytas,4.99,2016-04-29,8:17,parduotuvėje,5.0
5823,5,84.95,Marius X.,Zarasai,pristatytas,2.99,2018-05-20,12:2,internetu,5.0
5824,4,97.96,Ona L.,Joniškis,pristatytas,2.99,2022-03-02,11:24,internetu,2.0
5825,1,14.99,Vaida D.,Kelmė,pristatytas,9.99,2024-01-21,13:17,internetu,5.0
5826,4,42.96,Giedrius B.,Neringa,patvirtintas,9.99,2024-01-10,15:39,internetu,4.0
5827,5,129.95,Marius E.,Elektrėnai,pristatytas,9.99,2017-02-18,13:1,parduotuvėje,5.0
5828,3,62.97,Vitalijus B.,Marijampolė,pristatytas,2.99,2020-10-01,12:18,internetu,5.0
5829,3,49.97,Ona V.,Kėdainiai,pristatytas,2.99,2021-05-29,14:19,internetu,5.0
5830,1,9.99,Aldona G.,Druskininkai,pristatytas,4.99,2015-05-05,11:5,internetu,5.0
5831,3,60.97,Jonas I.,Elektrėnai,naujas,4.99,2022-07-16,11:1,internetu,1.0
5832,2,14.98,Giedrė A.,Kretinga,atšauktas,2.99,2016-02-24,14:42,internetu,1.0
5833,2,11.98,Jonas H.,Širvintos,pristatytas,4.99,2015-02-06,13:25,internetu,5.0
5834,1,5.99,Ona Q.,Panevėžys,pristatytas,19.99,2015-02-28,13:33,internetu,4.0
5835,2,39.98,Kazimieras Z.,Zarasai,pristatytas,9.99,2023-10-15,11:28,internetu,3.0
5836,4,75.96,Petras A.,Lazdijai,pristatytas,4.99,2023-08-31,14:28,internetu,5.0
5837,5,119.95,Gintautas S.,Šilutė,naujas,2.99,2021-10-09,10:28,internetu,5.0
5838,3,74.97,Ona X.,Elektrėnai,patvirtintas,2.99,2016-08-16,10:1,internetu,3.0
5839,5,29.95,Jurgis M.,Šalčininkai,pristatytas,19.99,2021-12-18,15:6,internetu,2.0
5840,2,24.98,Aurimas Y.,Šilutė,pristatytas,2.99,2023-05-25,11:5,internetu,4.0
5841,3,45.97,Viktorija J.,Utena,atšauktas,4.99,2015-03-18,9:36,parduotuvėje,1.0
5842,1,14.99,Bronius P.,Plungė,pristatytas,4.99,2020-05-23,13:18,internetu,
5843,5,94.95,Rasa B.,Raseiniai,pristatytas,19.99,2015-09-19,14:58,parduotuvėje,2.0
5844,5,105.95,Gintaras Y.,Kėdainiai,pristatytas,19.99,2022-06-27,9:57,parduotuvėje,4.0
5845,5,50.95,Ona P.,Kazlų Rūda,pristatytas,2.99,2018-08-29,11:45,internetu,3.0
5846,4,135.96,Giedrius C.,Panevėžys,pristatytas,2.99,2019-01-09,12:26,internetu,3.0
5847,1,14.99,Ona S.,Pakruojis,patvirtintas,9.99,2017-10-16,9:59,parduotuvėje,
5848,5,52.95,Rita J.,Varėna,patvirtintas,2.99,2022-09-25,15:54,parduotuvėje,2.0
5849,3,29.97,Giedrė W.,Grigiškės,pristatytas,19.99,2022-04-09,10:30,internetu,4.0
5850,5,92.95,Bronius D.,Zarasai,pristatytas,0.0,2019-10-13,11:59,internetu,3.0
5851,4,62.96,Ona T.,Rokiškis,pristatytas,2.99,2021-07-18,10:18,internetu,4.0
5852,3,45.97,Aurimas B.,Utena,pristatytas,19.99,2018-01-27,8:32,internetu,1.0
5853,5,42.95,Ona U.,Elektrėnai,patvirtintas,9.99,2019-07-04,9:5,internetu,5.0
5854,2,39.98,Elžbieta T.,Panevėžys,pristatytas,9.99,2018-07-30,12:58,parduotuvėje,4.0
5855,1,5.99,Giedrė T.,Utena,pristatytas,2.99,2023-02-15,11:23,internetu,5.0
5856,1,4.99,Gintautas V.,Neringa,pristatytas,9.99,2014-12-29,12:27,parduotuvėje,3.0
5857,3,18.97,Jolanta I.,Biržai,pristatytas,2.99,2015-03-24,8:37,internetu,4.0
5858,2,59.98,Giedrius X.,Šilutė,pristatytas,4.99,2024-05-01,9:18,parduotuvėje,4.0
5859,5,67.95,Giedrius R.,Švenčionys,pristatytas,2.99,2018-01-17,15:53,internetu,4.0
5860,2,15.98,Ona Z.,Druskininkai,pristatytas,0.0,2020-12-28,14:30,internetu,5.0
5861,5,99.95,Aurimas M.,Panevėžys,pristatytas,2.99,2018-07-02,12:37,internetu,4.0
5862,4,74.96,Giedrė B.,Šiauliai,pristatytas,19.99,2018-08-28,12:38,internetu,2.0
5863,1,9.99,Marius M.,Elektrėnai,pristatytas,0.0,2018-07-12,8:51,internetu,5.0
5864,3,23.97,Kazimieras I.,Ignalina,išsiųstas,4.99,2016-03-17,12:21,internetu,4.0
5865,5,52.95,Jonas I.,Biržai,pristatytas,2.99,2022-05-23,9:40,internetu,5.0
5866,5,45.95,Giedrius H.,Kaišiadorys,pristatytas,2.99,2024-03-28,10:3,parduotuvėje,5.0
5867,5,65.95,Aurimas Q.,Kretinga,pristatytas,2.99,2019-08-09,15:23,internetu,4.0
5868,5,107.95,Ona O.,Kaišiadorys,patvirtintas,4.99,2019-12-03,12:49,parduotuvėje,2.0
5869,5,114.95,Laima Z.,Lazdijai,išsiųstas,2.99,2016-02-04,9:9,internetu,5.0
5870,1,14.99,Laima A.,Trakai,pristatytas,2.99,2017-06-22,11:20,internetu,5.0
5871,4,76.96,Rasa Y.,Šalčininkai,pristatytas,19.99,2023-05-21,12:49,internetu,3.0
5872,2,55.98,Gintarė R.,Visaginas,pristatytas,9.99,2020-09-25,14:22,internetu,5.0
5873,1,4.99,Kazimieras Q.,Kretinga,pristatytas,2.99,2016-05-06,9:37,parduotuvėje,5.0
5874,4,73.96,Aidas S.,Klaipėda,pristatytas,2.99,2016-02-18,12:12,internetu,3.0
5875,1,4.99,Rita J.,Plungė,pristatytas,2.99,2016-01-04,12:35,internetu,5.0
5876,2,39.98,Elžbieta H.,Zarasai,pristatytas,2.99,2020-01-12,15:48,internetu,5.0
5877,3,35.97,Elžbieta K.,Radviliškis,pristatytas,2.99,2023-05-19,8:13,internetu,5.0
5878,3,49.97,Jolanta B.,Marijampolė,pristatytas,2.99,2016-05-01,14:33,internetu,5.0
5879,4,79.96,Ona H.,Šalčininkai,pristatytas,19.99,2021-07-27,8:54,parduotuvėje,5.0
5880,3,63.97,Jolanta L.,Šalčininkai,pristatytas,19.99,2022-04-26,14:26,internetu,2.0
5881,5,126.95,Inga C.,Alytus,pristatytas,0.0,2019-09-16,8:41,internetu,3.0
5882,3,25.97,Kazimieras Q.,Kėdainiai,pristatytas,19.99,2022-01-02,12:38,internetu,5.0
5883,4,60.96,Rimantas I.,Mažeikiai,pristatytas,2.99,2016-02-04,14:44,parduotuvėje,4.0
5884,5,124.95,Jolanta M.,Švenčionys,pristatytas,2.99,2016-10-20,13:9,internetu,1.0
5885,4,59.96,Vytautas R.,Kėdainiai,išsiųstas,4.99,2017-07-22,13:52,internetu,4.0
5886,1,7.99,Jurgis O.,Biržai,pristatytas,9.99,2023-07-25,15:23,internetu,2.0
5887,3,85.97,Giedrius A.,Neringa,atšauktas,9.99,2022-03-19,11:39,parduotuvėje,3.0
5888,4,80.96,Aurimas T.,Zarasai,pristatytas,9.99,2016-05-19,11:21,internetu,3.0
5889,3,70.97,Giedrius P.,Tauragė,pristatytas,2.99,2023-01-30,12:43,parduotuvėje,5.0
5890,4,72.96,Jolanta N.,Kėdainiai,pristatytas,2.99,2019-03-22,14:23,internetu,3.0
5891,4,42.96,Rimantas I.,Kaišiadorys,patvirtintas,2.99,2020-11-21,13:24,parduotuvėje,5.0
5892,1,7.99,Giedrė C.,Kaišiadorys,atšauktas,2.99,2018-03-05,11:49,internetu,2.0
5893,5,124.95,Rita Y.,Grigiškės,pristatytas,2.99,2017-03-22,11:43,internetu,3.0
5894,5,45.95,Laima U.,Kupiškis,pristatytas,19.99,2016-08-08,10:18,parduotuvėje,5.0
5895,5,39.95,Aurimas B.,Varėna,pristatytas,2.99,2022-12-16,11:54,internetu,3.0
5896,3,69.97,Antanas L.,Kazlų Rūda,pristatytas,0.0,2016-12-01,12:16,internetu,
5897,2,64.98,Asta G.,Varėna,išsiųstas,2.99,2018-02-08,14:5,internetu,4.0
5898,2,12.98,Ona I.,Kupiškis,pristatytas,2.99,2022-10-22,14:50,internetu,2.0
5899,1,7.99,Marius B.,Kalvarija,pristatytas,0.0,2021-01-20,15:55,internetu,4.0
5900,4,39.96,Antanas Q.,Trakai,pristatytas,4.99,2021-09-10,8:22,internetu,2.0
5901,5,42.95,Asta P.,Zarasai,pristatytas,2.99,2020-01-16,8:32,internetu,5.0
5902,3,17.97,Gintautas Z.,Druskininkai,pristatytas,4.99,2014-12-09,9:14,internetu,3.0
5903,2,15.98,Marius R.,Šilutė,atšauktas,2.99,2018-12-19,13:40,parduotuvėje,2.0
5904,1,9.99,Vytautas U.,Kaišiadorys,pristatytas,9.99,2019-04-09,11:12,parduotuvėje,4.0
5905,3,114.97,Bronius C.,Zarasai,pristatytas,0.0,2021-01-31,10:0,internetu,3.0
5906,1,7.99,Antanas P.,Šilutė,naujas,2.99,2015-02-17,13:32,internetu,2.0
5907,1,14.99,Inga M.,Panevėžys,pristatytas,0.0,2019-07-03,12:52,internetu,4.0
5908,1,7.99,Marius S.,Kalvarija,pristatytas,2.99,2018-10-26,8:6,internetu,5.0
5909,4,114.96,Dalia I.,Palanga,išsiųstas,19.99,2020-10-16,10:32,internetu,5.0
5910,1,5.99,Vaidas M.,Zarasai,pristatytas,9.99,2015-06-24,10:11,internetu,5.0
5911,5,36.95,Rita V.,Marijampolė,naujas,9.99,2017-08-23,10:35,internetu,4.0
5912,1,4.99,Marius I.,Zarasai,pristatytas,19.99,2021-10-28,13:0,parduotuvėje,5.0
5913,4,112.96,Jonas E.,Rokiškis,pristatytas,2.99,2020-08-01,14:35,parduotuvėje,5.0
5914,5,76.95,Asta O.,Telšiai,pristatytas,19.99,2015-06-15,11:9,internetu,4.0
5915,3,69.97,Giedrė U.,Šilutė,pristatytas,2.99,2021-07-10,13:13,parduotuvėje,2.0
5916,1,9.99,Gintaras Z.,Joniškis,pristatytas,2.99,2016-04-26,12:17,internetu,2.0
5917,5,65.95,Asta I.,Rokiškis,pristatytas,2.99,2022-09-25,11:15,parduotuvėje,4.0
5918,3,94.97,Antanas F.,Telšiai,išsiųstas,9.99,2017-07-05,15:44,internetu,4.0
5919,4,67.96,Jolanta R.,Zarasai,pristatytas,2.99,2017-08-29,8:52,internetu,5.0
5920,2,79.98,Rimantas Y.,Marijampolė,pristatytas,9.99,2024-01-14,10:46,internetu,4.0
5921,5,89.95,Dalia J.,Šalčininkai,pristatytas,2.99,2018-03-22,13:21,internetu,4.0
5922,4,104.96,Gintaras K.,Kelmė,pristatytas,2.99,2015-09-21,11:32,internetu,5.0
5923,5,49.95,Jolanta A.,Širvintos,atšauktas,2.99,2016-12-10,10:5,internetu,1.0
5924,3,45.97,Ona Y.,Tauragė,pristatytas,2.99,2022-08-22,12:24,internetu,5.0
5925,3,27.97,Aurimas T.,Kėdainiai,pristatytas,2.99,2017-08-25,12:23,parduotuvėje,3.0
5926,7,91.93,Ona H.,Kaunas,pristatytas,2.99,2016-12-19,14:4,internetu,2.0
5927,3,42.97,Gintarė W.,Radviliškis,pristatytas,0.0,2019-01-27,8:0,parduotuvėje,5.0
5928,8,167.92,Jolanta X.,Šiauliai,pristatytas,9.99,2023-09-08,13:35,internetu,5.0
5929,1,9.99,Petras S.,Zarasai,pristatytas,4.99,2019-05-29,13:24,internetu,4.0
5930,5,72.95,Jolanta Q.,Panevėžys,pristatytas,9.99,2016-06-09,8:24,internetu,5.0
5931,3,87.97,Vaidas V.,Kaišiadorys,pristatytas,2.99,2016-01-05,13:47,parduotuvėje,3.0
5932,2,14.98,Inga F.,Plungė,pristatytas,2.99,2020-07-25,15:38,internetu,5.0
5933,2,19.98,Marius V.,Klaipėda,pristatytas,9.99,2016-06-17,13:10,internetu,5.0
5934,5,172.95,Vitalijus Q.,Kėdainiai,pristatytas,0.0,2019-05-13,15:22,parduotuvėje,4.0
5935,1,7.99,Aurimas W.,Visaginas,pristatytas,4.99,2019-12-13,8:16,internetu,2.0
5936,2,22.98,Aurimas H.,Pakruojis,pristatytas,4.99,2021-05-11,8:24,internetu,5.0
5937,3,89.97,Vaidas M.,Panevėžys,pristatytas,4.99,2021-02-09,11:25,parduotuvėje,5.0
5938,2,15.98,Ona V.,Kupiškis,pristatytas,19.99,2019-09-17,13:31,internetu,5.0
5939,2,15.98,Antanas W.,Mažeikiai,pristatytas,4.99,2023-10-13,12:55,internetu,5.0
5940,5,63.95,Jolanta G.,Zarasai,atšauktas,2.99,2024-04-06,8:49,internetu,1.0
5941,4,38.96,Laima X.,Šilutė,pristatytas,9.99,2023-12-26,14:31,internetu,1.0
5942,2,24.98,Giedrius N.,Šilutė,pristatytas,2.99,2018-04-19,8:17,internetu,2.0
5943,4,119.96,Aldona J.,Utena,pristatytas,9.99,2023-06-02,9:26,internetu,4.0
5944,5,165.95,Antanas A.,Biržai,išsiųstas,0.0,2015-11-25,15:11,internetu,2.0
5945,5,122.95,Vaida H.,Kaišiadorys,naujas,0.0,2020-08-15,14:29,internetu,5.0
5946,3,16.97,Jolanta L.,Kaišiadorys,pristatytas,2.99,2015-02-04,11:14,internetu,5.0
5947,3,69.97,Bronius C.,Telšiai,pristatytas,19.99,2015-12-05,14:3,internetu,3.0
5948,1,9.99,Gintautas B.,Širvintos,išsiųstas,0.0,2023-08-02,11:46,internetu,3.0
5949,2,44.98,Jolanta S.,Kaunas,patvirtintas,9.99,2020-07-23,14:13,internetu,5.0
5950,2,59.98,Vilma J.,Biržai,pristatytas,4.99,2015-03-31,8:21,parduotuvėje,5.0
5951,5,81.95,Rimantas D.,Šilutė,pristatytas,19.99,2021-03-25,11:21,internetu,5.0
5952,1,4.99,Ona J.,Šalčininkai,pristatytas,2.99,2023-01-12,12:1,parduotuvėje,
5953,2,29.98,Vytautas I.,Neringa,pristatytas,4.99,2015-02-13,10:42,parduotuvėje,2.0
5954,6,97.94,Jolanta I.,Šiauliai,pristatytas,0.0,2023-03-25,8:43,internetu,4.0
5955,2,17.98,Marius E.,Kaišiadorys,išsiųstas,2.99,2021-11-07,10:56,internetu,5.0
5956,1,5.99,Bronius O.,Utena,pristatytas,2.99,2024-03-01,12:54,parduotuvėje,5.0
5957,3,54.97,Gintaras F.,Vilnius,pristatytas,9.99,2015-06-15,10:6,parduotuvėje,3.0
5958,4,42.96,Asta G.,Klaipėda,pristatytas,2.99,2018-05-20,15:54,internetu,4.0
5959,5,45.95,Ona V.,Raseiniai,pristatytas,2.99,2018-11-09,8:59,parduotuvėje,5.0
5960,2,44.98,Laima F.,Kaunas,pristatytas,2.99,2016-08-15,13:40,parduotuvėje,3.0
5961,2,39.98,Vytautas X.,Lazdijai,pristatytas,4.99,2024-05-01,15:2,internetu,4.0
5962,2,13.98,Jolanta C.,Kupiškis,pristatytas,2.99,2018-07-01,11:47,internetu,3.0
5963,3,19.97,Gintaras G.,Prienai,išsiųstas,9.99,2018-10-25,9:39,parduotuvėje,3.0
5964,1,29.99,Laima J.,Biržai,patvirtintas,2.99,2016-07-19,13:0,internetu,2.0
5965,10,165.9,Antanas Q.,Vilnius,išsiųstas,2.99,2019-10-10,12:11,parduotuvėje,2.0
5966,2,79.98,Bronius Z.,Palanga,pristatytas,19.99,2020-03-17,11:20,parduotuvėje,3.0
5967,5,123.95,Vaidas U.,Kretinga,pristatytas,0.0,2018-03-29,14:36,internetu,
5968,4,79.96,Vitalijus P.,Kelmė,patvirtintas,2.99,2017-03-24,15:23,internetu,3.0
5969,1,9.99,Gintarė X.,Kaišiadorys,pristatytas,9.99,2015-05-24,9:4,internetu,2.0
5970,5,44.95,Dalia F.,Zarasai,pristatytas,2.99,2021-06-01,13:6,internetu,4.0
5971,4,99.96,Vaidas C.,Šalčininkai,pristatytas,4.99,2021-10-18,8:43,internetu,5.0
5972,4,75.96,Gintarė W.,Šalčininkai,pristatytas,2.99,2016-03-18,8:9,parduotuvėje,5.0
5973,2,34.98,Vaidas C.,Zarasai,pristatytas,0.0,2020-03-22,10:16,parduotuvėje,4.0
5974,1,9.99,Laima K.,Elektrėnai,pristatytas,2.99,2021-10-29,8:13,internetu,5.0
5975,4,55.96,Rasa D.,Zarasai,pristatytas,9.99,2023-10-22,11:17,internetu,5.0
5976,1,5.99,Aidas V.,Kazlų Rūda,pristatytas,0.0,2023-08-22,12:35,internetu,5.0
5977,1,4.99,Rasa J.,Rokiškis,pristatytas,19.99,2023-11-18,8:49,internetu,5.0
5978,3,17.97,Aidas K.,Kybartai,pristatytas,0.0,2023-05-26,8:44,internetu,3.0
5979,3,44.97,Gintautas R.,Kybartai,pristatytas,19.99,2022-08-25,12:42,parduotuvėje,4.0
5980,1,7.99,Jolanta N.,Lazdijai,pristatytas,0.0,2016-10-30,15:35,parduotuvėje,2.0
5981,5,124.95,Antanas F.,Ignalina,pristatytas,2.99,2019-08-31,12:8,internetu,4.0
5982,4,46.96,Jolanta Z.,Šiauliai,pristatytas,19.99,2020-10-14,14:3,internetu,3.0
5983,5,125.95,Aurimas S.,Elektrėnai,atšauktas,19.99,2020-03-29,13:56,parduotuvėje,1.0
5984,3,18.97,Jonas M.,Zarasai,pristatytas,2.99,2023-01-04,10:42,internetu,2.0
5985,1,9.99,Giedrius I.,Jonava,pristatytas,2.99,2023-04-13,15:36,internetu,5.0
5986,1,5.99,Gintautas I.,Zarasai,išsiųstas,2.99,2022-07-02,12:47,internetu,4.0
5987,4,92.96,Giedrius T.,Šilutė,pristatytas,2.99,2017-11-26,8:44,parduotuvėje,
5988,10,159.9,Asta L.,Kaunas,pristatytas,9.99,2016-05-27,9:51,parduotuvėje,5.0
